"time","dut_turbine.phi","dut_turbine.w","test_bench_ctrl.x","testbench_coupling.phi_rel","testbench_coupling.w_rel","der(dut_turbine.phi)","der(dut_turbine.w)","der(test_bench_ctrl.x)","der(testbench_coupling.phi_rel)","der(testbench_coupling.w_rel)","der(der(tortion_sensor.phi_rel))","der(testbench_inertia.phi)","der(testbench_inertia.w)","der(tortion_sensor.phi_rel)","dut_turbine.a","test_bench_feedback.y","test_bench_speed_sensor.flange.tau","test_bench_torque.tau","testbench_coupling.a_rel","testbench_coupling.lossPower","testbench_coupling.tau","testbench_inertia.a","testbench_inertia.phi","testbench_inertia.w","tortion_sensor.flange_a.tau","tortion_sensor.flange_b.tau","tortion_sensor.phi_rel","dut_torque_ctrl.flange.phi","dut_turbine.flange_a.phi","dut_turbine.flange_a.tau","dut_turbine.flange_b.phi","test_bench_ctrl.u","test_bench_ctrl.y","test_bench_feedback.u2","test_bench_speed_sensor.flange.phi","test_bench_speed_sensor.w","test_bench_torque.flange.phi","test_bench_torque.flange.tau","testbench_coupling.flange_a.phi","testbench_coupling.flange_a.tau","testbench_coupling.flange_b.phi","testbench_coupling.flange_b.tau","testbench_inertia.flange_a.phi","testbench_inertia.flange_a.tau","testbench_inertia.flange_b.phi","testbench_inertia.flange_b.tau","tortion_sensor.flange_a.phi","tortion_sensor.flange_b.phi"
22.9,20.90144480781099,0.9823935210071675,0.9991070596654689,-0.999448132523487,-0.006725076552998418,0.9823935210071675,0.006173209076485442,0.01088140243983415,-0.006725076552998418,0.002357956047667864,-0.002357956047667864,0.9891185975601658,0.003815253028817578,0.006725076552998418,0.006173209076485442,0.01088140243983415,0,1.009988462105303,0.002357956047667864,4.522665464368908e-05,-1.006173209076485,0.003815253028817578,21.90089294033448,0.9891185975601658,0,0,0.999448132523487,20.90144480781099,20.90144480781099,1.006173209076485,20.90144480781099,0.01088140243983415,1.009988462105303,0.9891185975601658,21.90089294033448,0.9891185975601658,21.90089294033448,-1.009988462105303,21.90089294033448,1.006173209076485,20.90144480781099,-1.006173209076485,21.90089294033448,1.009988462105303,21.90089294033448,-1.006173209076485,20.90144480781099,21.90089294033448
23,20.9997158705502,0.983031986520519,1.000175601657058,-1.000108527792683,-0.006481204427531019,0.983031986520519,0.006589732220213973,0.01048680905194999,-0.006481204427531019,0.002517053731420305,-0.002517053731420305,0.98951319094805,0.004072678488793668,0.006481204427531019,0.006589732220213973,0.01048680905194999,0,1.010662410709008,0.002517053731420305,4.200601083144769e-05,-1.006589732220214,0.004072678488793668,21.99982439834289,0.98951319094805,0,0,1.000108527792683,20.9997158705502,20.9997158705502,1.006589732220214,20.9997158705502,0.01048680905194999,1.010662410709008,0.98951319094805,21.99982439834289,0.98951319094805,21.99982439834289,-1.010662410709008,21.99982439834289,1.006589732220214,20.9997158705502,-1.006589732220214,21.99982439834289,1.010662410709008,21.99982439834289,-1.006589732220214,20.9997158705502,21.99982439834289
23.1,21.09805276163802,0.9837100922056385,1.001203459491786,-1.000743778870134,-0.006222191103772689,0.9837100922056385,0.006965969973907082,0.01006771669058881,-0.006222191103772689,0.002660763765439444,-0.002660763765439444,0.9899322833094112,0.004305206208467638,0.006222191103772689,0.006965969973907082,0.01006771669058881,0,1.011271176182375,0.002660763765439444,3.871566213186799e-05,-1.006965969973907,0.004305206208467638,22.09879654050816,0.9899322833094112,0,0,1.000743778870134,21.09805276163802,21.09805276163802,1.006965969973907,21.09805276163802,0.01006771669058881,1.011271176182375,0.9899322833094112,22.09879654050816,0.9899322833094112,22.09879654050816,-1.011271176182375,22.09879654050816,1.006965969973907,21.09805276163802,-1.006965969973907,22.09879654050816,1.011271176182375,22.09879654050816,-1.006965969973907,21.09805276163802,22.09879654050816
23.2,21.19645929396079,0.9844238014067139,1.002188276676302,-1.001352429362855,-0.005949578447043232,0.9844238014067139,0.007302007809897759,0.009626620146242826,-0.005949578447043232,0.00278911879725019,-0.00278911879725019,0.9903733798537572,0.00451288901264757,0.005949578447043232,0.007302007809897759,0.009626620146242826,0,1.011814896822545,0.00278911879725019,3.539748369752135e-05,-1.007302007809898,0.00451288901264757,22.19781172332364,0.9903733798537572,0,0,1.001352429362855,21.19645929396079,21.19645929396079,1.007302007809898,21.19645929396079,0.009626620146242826,1.011814896822545,0.9903733798537572,22.19781172332364,0.9903733798537572,22.19781172332364,-1.011814896822545,22.19781172332364,1.007302007809898,21.19645929396079,-1.007302007809898,22.19781172332364,1.011814896822545,22.19781172332364,-1.007302007809898,21.19645929396079,22.19781172332364
23.3,21.29493881973787,0.9851691084881717,1.003127981425095,-1.001933198836981,-0.005664896473983451,0.9851691084881717,0.007598095310964448,0.009165995037844765,-0.005664896473983451,0.002902214158988947,-0.002902214158988947,0.9908340049621552,0.004695881151975501,0.005664896473983451,0.007598095310964448,0.009165995037844765,0,1.01229397646294,0.002902214158988947,3.209105206095014e-05,-1.007598095310964,0.004695881151975501,22.29687201857485,0.9908340049621552,0,0,1.001933198836981,21.29493881973787,21.29493881973787,1.007598095310964,21.29493881973787,0.009165995037844765,1.01229397646294,0.9908340049621552,22.29687201857485,0.9908340049621552,22.29687201857485,-1.01229397646294,22.29687201857485,1.007598095310964,21.29493881973787,-1.007598095310964,22.29687201857485,1.01229397646294,22.29687201857485,-1.007598095310964,21.29493881973787,22.29687201857485
23.4,21.39349425701942,0.9859420489990353,1.004020770283985,-1.002484972696537,-0.005369659470116769,0.9859420489990353,0.007854632166653941,0.008688291530847936,-0.005369659470116769,0.003000202518475215,-0.003000202518475215,0.9913117084691521,0.004854429648178726,0.005369659470116769,0.007854632166653941,0.008688291530847936,0,1.012709061814833,0.003000202518475215,2.88332428250147e-05,-1.007854632166654,0.004854429648178726,22.39597922971596,0.9913117084691521,0,0,1.002484972696537,21.39349425701942,21.39349425701942,1.007854632166654,21.39349425701942,0.008688291530847936,1.012709061814833,0.9913117084691521,22.39597922971596,0.9913117084691521,22.39597922971596,-1.012709061814833,22.39597922971596,1.007854632166654,21.39349425701942,-1.007854632166654,22.39597922971596,1.012709061814833,22.39597922971596,-1.007854632166654,21.39349425701942,22.39597922971596
23.5,21.4921282228814,0.9867386755703809,1.004865025811086,-1.003006751307462,-0.005065375196206474,0.9867386755703809,0.008072126503668287,0.008195949233412714,-0.005065375196206474,0.003083277962838027,-0.003083277962838027,0.9918040507665873,0.00498884854083026,0.005065375196206474,0.008072126503668287,0.008195949233412714,0,1.013060975044499,0.003083277962838027,2.565802587834378e-05,-1.008072126503668,0.00498884854083026,22.49513497418886,0.9918040507665873,0,0,1.003006751307462,21.4921282228814,21.4921282228814,1.008072126503668,21.4921282228814,0.008195949233412714,1.013060975044499,0.9918040507665873,22.49513497418886,0.9918040507665873,22.49513497418886,-1.013060975044499,22.49513497418886,1.008072126503668,21.4921282228814,-1.008072126503668,22.49513497418886,1.013060975044499,22.49513497418886,-1.008072126503668,21.4921282228814,22.49513497418886
23.6,21.59084287973157,0.9875551208529595,1.005659411564892,-1.003497708703481,-0.004753520848218479,0.9875551208529595,0.008251229551699879,0.00769135829882206,-0.004753520848218479,0.003151689239685229,-0.003151689239685229,0.9923086417011779,0.00509954031201465,0.004753520848218479,0.008251229551699879,0.00769135829882206,0,1.013350769863715,0.003151689239685229,2.259596045444773e-05,-1.0082512295517,0.00509954031201465,22.59434058843505,0.9923086417011779,0,0,1.003497708703481,21.59084287973157,21.59084287973157,1.0082512295517,21.59084287973157,0.00769135829882206,1.013350769863715,0.9923086417011779,22.59434058843505,0.9923086417011779,22.59434058843505,-1.013350769863715,22.59434058843505,1.0082512295517,21.59084287973157,-1.0082512295517,22.59434058843505,1.013350769863715,22.59434058843505,-1.0082512295517,21.59084287973157,22.59434058843505
23.7,21.68963998129434,0.9883875981623359,1.00640284368412,-1.003957175021482,-0.004435542810901315,0.9883875981623359,0.008392717832383711,0.007176859026762794,-0.004435542810901315,0.003205732953884599,-0.003205732953884599,0.9928231409732372,0.005186984878499112,0.004435542810901315,0.008392717832383711,0.007176859026762794,0,1.013579702710883,0.003205732953884599,1.967404002733834e-05,-1.008392717832384,0.005186984878499112,22.69359715631582,0.9928231409732372,0,0,1.003957175021482,21.68963998129434,21.68963998129434,1.008392717832384,21.68963998129434,0.007176859026762794,1.013579702710883,0.9928231409732372,22.69359715631582,0.9928231409732372,22.69359715631582,-1.013579702710883,22.69359715631582,1.008392717832384,21.68963998129434,-1.008392717832384,22.69359715631582,1.013579702710883,22.69359715631582,-1.008392717832384,21.68963998129434,22.69359715631582
23.8,21.78852099339503,0.9892323666727136,1.007094416238898,-1.004384590366013,-0.004112869952563011,0.9892323666727136,0.0084974603185759,0.006654763374723371,-0.004112869952563011,0.00324574102353048,-0.00324574102353048,0.9933452366252766,0.005251719295045421,0.004112869952563011,0.0084974603185759,0.006654763374723371,0,1.013749179613621,0.00324574102353048,1.691569924669566e-05,-1.008497460318576,0.005251719295045421,22.79290558376104,0.9933452366252766,0,0,1.004384590366013,21.78852099339503,21.78852099339503,1.008497460318576,21.78852099339503,0.006654763374723371,1.013749179613621,0.9933452366252766,22.79290558376104,0.9933452366252766,22.79290558376104,-1.013749179613621,22.79290558376104,1.008497460318576,21.78852099339503,-1.008497460318576,22.79290558376104,1.013749179613621,22.79290558376104,-1.008497460318576,21.78852099339503,22.79290558376104
23.9,21.88748694764308,0.9900858086855703,1.007733491659529,-1.004779560697329,-0.003786884111078664,0.9900858086855703,0.008566444808407958,0.006127307203351084,-0.003786884111078664,0.003272090753936308,-0.003272090753936308,0.9938726927966489,0.005294354054471651,0.003786884111078664,0.008566444808407958,0.006127307203351084,0,1.01386079886288,0.003272090753936308,1.434049127074004e-05,-1.008566444808408,0.005294354054471651,22.89226650834041,0.9938726927966489,0,0,1.004779560697329,21.88748694764308,21.88748694764308,1.008566444808408,21.88748694764308,0.006127307203351084,1.01386079886288,0.9938726927966489,22.89226650834041,0.9938726927966489,22.89226650834041,-1.01386079886288,22.89226650834041,1.008566444808408,21.88748694764308,-1.008566444808408,22.89226650834041,1.01386079886288,22.89226650834041,-1.008566444808408,21.88748694764308,22.89226650834041
