"time","dut.dut_turbine.phi","dut.dut_turbine.w","testBench.test_bench_ctrl.x","testBench.testbench_inertia.phi","testBench.testbench_inertia.w","der(dut.dut_turbine.phi)","der(dut.dut_turbine.w)","der(testBench.test_bench_ctrl.x)","der(testBench.testbench_inertia.phi)","der(testBench.testbench_inertia.w)","der(testBench.coupling.phi)","der(testBench.coupling.w_internal)","der(testBench.testbench_coupling.phi_rel)","der(testBench.testbench_coupling.w_rel)","dut.angleToTorqueAdaptor.move.phi_support","dut.in_acceleration","dut.out_acceleration","testBench.angle_sensor.flange.tau","testBench.coupling.phi","testBench.coupling.w_internal","testBench.test_bench_feedback.y","testBench.test_bench_speed_sensor.flange.tau","testBench.test_bench_torque.phi_support","testBench.test_bench_torque.tau","testBench.testbench_coupling.a_rel","testBench.testbench_coupling.lossPower","testBench.testbench_coupling.phi_rel","testBench.testbench_coupling.tau","testBench.testbench_coupling.tau_c","testBench.testbench_coupling.tau_d","testBench.testbench_coupling.w_rel","testBench.testbench_inertia.a","dut.angleToTorqueAdaptor.a","dut.angleToTorqueAdaptor.flange.phi","dut.angleToTorqueAdaptor.flange.tau","dut.angleToTorqueAdaptor.move.flange.phi","dut.angleToTorqueAdaptor.move.flange.tau","dut.angleToTorqueAdaptor.move.phi","dut.angleToTorqueAdaptor.move.u[1]","dut.angleToTorqueAdaptor.move.u[2]","dut.angleToTorqueAdaptor.move.u[3]","dut.angleToTorqueAdaptor.multiplex3.u1[1]","dut.angleToTorqueAdaptor.multiplex3.u2[1]","dut.angleToTorqueAdaptor.multiplex3.u3[1]","dut.angleToTorqueAdaptor.multiplex3.y[1]","dut.angleToTorqueAdaptor.multiplex3.y[2]","dut.angleToTorqueAdaptor.multiplex3.y[3]","dut.angleToTorqueAdaptor.phi","dut.angleToTorqueAdaptor.tau","dut.angleToTorqueAdaptor.torqueSensor.flange_a.phi","dut.angleToTorqueAdaptor.torqueSensor.flange_a.tau","dut.angleToTorqueAdaptor.torqueSensor.flange_b.phi","dut.angleToTorqueAdaptor.torqueSensor.flange_b.tau","dut.angleToTorqueAdaptor.torqueSensor.tau","dut.angleToTorqueAdaptor.w","dut.coupling.a","dut.coupling.a_internal","dut.coupling.flange.phi","dut.coupling.phi","dut.coupling.w","dut.coupling.w_internal","dut.dut_turbine.a","dut.dut_turbine.flange_a.phi","dut.dut_turbine.flange_a.tau","dut.dut_turbine.flange_b.phi","dut.in_angle","dut.in_speed","dut.out_angle","dut.out_speed","dut.out_torque","testBench.angle_sensor.flange.phi","testBench.angle_sensor.phi","testBench.coupling.a","testBench.coupling.a_internal","testBench.coupling.flange.phi","testBench.coupling.flange.tau","testBench.coupling.tau","testBench.coupling.w","testBench.in_torque","testBench.out_acceleration","testBench.out_angle","testBench.out_angle_inertia","testBench.out_speed","testBench.test_bench_ctrl.u","testBench.test_bench_ctrl.y","testBench.test_bench_feedback.u2","testBench.test_bench_speed_sensor.flange.phi","testBench.test_bench_speed_sensor.w","testBench.test_bench_torque.flange.phi","testBench.test_bench_torque.flange.tau","testBench.testbench_coupling.flange_a.phi","testBench.testbench_coupling.flange_a.tau","testBench.testbench_coupling.flange_b.phi","testBench.testbench_coupling.flange_b.tau","testBench.testbench_inertia.flange_a.phi","testBench.testbench_inertia.flange_a.tau","testBench.testbench_inertia.flange_b.phi","testBench.testbench_inertia.flange_b.tau"
24.4,26.37947979482118,1.017189706048095,-0.9873178157960046,25.38731781579619,1.010623822576774,1.017189706048095,0.001272137503687709,-0.0106238225767743,1.010623822576774,0.0007862241235333522,1.017189706048095,0.001272137503687709,0.006565883471320255,0.0004859133801543569,0,0.001272137503687709,0.001272137503687709,0,26.37947979482118,1.017189706048095,-0.0106238225767743,0,0,-0.9979416383727789,0.0004859133801543569,4.311082575895653e-05,0.992161979024992,0.9987278624963123,0.992161979024992,0.006565883471320255,0.006565883471320255,0.0007862241235333522,0.001272137503687709,26.37947979482118,0.9987278624963123,26.37947979482118,0.9987278624963123,26.37947979482118,26.37947979482118,1.017189706048095,0.001272137503687709,26.37947979482118,1.017189706048095,0.001272137503687709,26.37947979482118,1.017189706048095,0.001272137503687709,26.37947979482118,-0.9987278624963123,26.37947979482118,-0.9987278624963123,26.37947979482118,0.9987278624963123,-0.9987278624963123,1.017189706048095,0.001272137503687709,0.001272137503687709,26.37947979482118,26.37947979482118,1.017189706048095,1.017189706048095,0.001272137503687709,26.37947979482118,-0.9987278624963123,26.37947979482118,26.37947979482118,1.017189706048095,26.37947979482118,1.017189706048095,-0.9987278624963123,25.38731781579619,25.38731781579619,0.001272137503687709,0.001272137503687709,26.37947979482118,-0.9987278624963123,-0.9987278624963123,1.017189706048095,-0.9987278624963123,0.001272137503687709,26.37947979482118,25.38731781579619,1.017189706048095,-0.0106238225767743,-0.9979416383727789,1.010623822576774,25.38731781579619,1.010623822576774,25.38731781579619,0.9979416383727789,25.38731781579619,-0.9987278624963123,26.37947979482118,0.9987278624963123,25.38731781579619,-0.9979416383727789,25.38731781579619,0.9987278624963123
24.5,26.48120392377989,1.017282025854948,-0.9883833860970533,25.48838338609724,1.010680879339702,1.017282025854948,0.0005783158021108736,-0.01068087933970197,1.010680879339702,0.0003574187611338209,1.017282025854948,0.0005783158021108736,0.006601146515245793,0.0002208970409770528,0,0.0005783158021108736,0.0005783158021108736,0,26.48120392377989,1.017282025854948,-0.01068087933970197,0,0,-0.9990642654367553,0.0002208970409770528,4.357513531574167e-05,0.9928205376826433,0.9994216841978891,0.9928205376826433,0.006601146515245793,0.006601146515245793,0.0003574187611338209,0.0005783158021108736,26.48120392377989,0.9994216841978891,26.48120392377989,0.9994216841978891,26.48120392377989,26.48120392377989,1.017282025854948,0.0005783158021108736,26.48120392377989,1.017282025854948,0.0005783158021108736,26.48120392377989,1.017282025854948,0.0005783158021108736,26.48120392377989,-0.9994216841978891,26.48120392377989,-0.9994216841978891,26.48120392377989,0.9994216841978891,-0.9994216841978891,1.017282025854948,0.0005783158021108736,0.0005783158021108736,26.48120392377989,26.48120392377989,1.017282025854948,1.017282025854948,0.0005783158021108736,26.48120392377989,-0.9994216841978891,26.48120392377989,26.48120392377989,1.017282025854948,26.48120392377989,1.017282025854948,-0.9994216841978891,25.48838338609724,25.48838338609724,0.0005783158021108736,0.0005783158021108736,26.48120392377989,-0.9994216841978891,-0.9994216841978891,1.017282025854948,-0.9994216841978891,0.0005783158021108736,26.48120392377989,25.48838338609724,1.017282025854948,-0.01068087933970197,-0.9990642654367553,1.010680879339702,25.48838338609724,1.010680879339702,25.48838338609724,0.9990642654367553,25.48838338609724,-0.9994216841978891,26.48120392377989,0.9994216841978891,25.48838338609724,-0.9990642654367553,25.48838338609724,0.9994216841978891
24.6,26.58293386395218,1.017306144737884,-0.9894525479223766,25.58945254792257,1.010695785617928,1.017306144737884,-9.167514956520684e-05,-0.01069578561792794,1.010695785617928,-5.6658390739317e-05,1.017306144737884,-9.167514956520684e-05,0.006610359119956444,-3.501675882588984e-05,0,-9.167514956520684e-05,-9.167514956520684e-05,0,26.58293386395218,1.017306144737884,-0.01069578561792794,0,0,-1.000148333540305,-3.501675882588984e-05,4.369684769479133e-05,0.9934813160296088,1.000091675149565,0.9934813160296088,0.006610359119956444,0.006610359119956444,-5.6658390739317e-05,-9.167514956520684e-05,26.58293386395218,1.000091675149565,26.58293386395218,1.000091675149565,26.58293386395218,26.58293386395218,1.017306144737884,-9.167514956520684e-05,26.58293386395218,1.017306144737884,-9.167514956520684e-05,26.58293386395218,1.017306144737884,-9.167514956520684e-05,26.58293386395218,-1.000091675149565,26.58293386395218,-1.000091675149565,26.58293386395218,1.000091675149565,-1.000091675149565,1.017306144737884,-9.167514956520684e-05,-9.167514956520684e-05,26.58293386395218,26.58293386395218,1.017306144737884,1.017306144737884,-9.167514956520684e-05,26.58293386395218,-1.000091675149565,26.58293386395218,26.58293386395218,1.017306144737884,26.58293386395218,1.017306144737884,-1.000091675149565,25.58945254792257,25.58945254792257,-9.167514956520684e-05,-9.167514956520684e-05,26.58293386395218,-1.000091675149565,-1.000091675149565,1.017306144737884,-1.000091675149565,-9.167514956520684e-05,26.58293386395218,25.58945254792257,1.017306144737884,-0.01069578561792794,-1.000148333540305,1.010695785617928,25.58945254792257,1.010695785617928,25.58945254792257,1.000148333540305,25.58945254792257,-1.000091675149565,26.58293386395218,1.000091675149565,25.58945254792257,-1.000148333540305,25.58945254792257,1.000091675149565
24.7,26.68466287025723,1.017264522418183,-0.9905211325826989,25.69052113258289,1.010670061599283,1.017264522418183,-0.0007361984932401366,-0.01067006159928274,1.010670061599283,-0.0004549956887414108,1.017264522418183,-0.0007361984932401366,0.006594460818899917,-0.0002812028044987258,0,-0.0007361984932401366,-0.0007361984932401366,0,26.68466287025723,1.017264522418183,-0.01067006159928274,0,0,-1.001191194181982,-0.0002812028044987258,4.348691349200616e-05,0.9941417376743402,1.00073619849324,0.9941417376743402,0.006594460818899917,0.006594460818899917,-0.0004549956887414108,-0.0007361984932401366,26.68466287025723,1.00073619849324,26.68466287025723,1.00073619849324,26.68466287025723,26.68466287025723,1.017264522418183,-0.0007361984932401366,26.68466287025723,1.017264522418183,-0.0007361984932401366,26.68466287025723,1.017264522418183,-0.0007361984932401366,26.68466287025723,-1.00073619849324,26.68466287025723,-1.00073619849324,26.68466287025723,1.00073619849324,-1.00073619849324,1.017264522418183,-0.0007361984932401366,-0.0007361984932401366,26.68466287025723,26.68466287025723,1.017264522418183,1.017264522418183,-0.0007361984932401366,26.68466287025723,-1.00073619849324,26.68466287025723,26.68466287025723,1.017264522418183,26.68466287025723,1.017264522418183,-1.00073619849324,25.69052113258289,25.69052113258289,-0.0007361984932401366,-0.0007361984932401366,26.68466287025723,-1.00073619849324,-1.00073619849324,1.017264522418183,-1.00073619849324,-0.0007361984932401366,26.68466287025723,25.69052113258289,1.017264522418183,-0.01067006159928274,-1.001191194181982,1.010670061599283,25.69052113258289,1.010670061599283,25.69052113258289,1.001191194181982,25.69052113258289,-1.00073619849324,26.68466287025723,1.00073619849324,25.69052113258289,-1.001191194181982,25.69052113258289,1.00073619849324
24.8,26.78638448451536,1.017159778009603,-0.9915851487032187,25.79158514870341,1.010605325985746,1.017159778009603,-0.001353787835804754,-0.01060532598574571,1.010605325985746,-0.0008366868531595184,1.017159778009603,-0.001353787835804754,0.006554452023857182,-0.0005171009826452355,0,-0.001353787835804754,-0.001353787835804754,0,26.78638448451536,1.017159778009603,-0.01060532598574571,0,0,-1.002190474688964,-0.0005171009826452355,4.296084133304552e-05,0.9947993358119476,1.001353787835805,0.9947993358119476,0.006554452023857182,0.006554452023857182,-0.0008366868531595184,-0.001353787835804754,26.78638448451536,1.001353787835805,26.78638448451536,1.001353787835805,26.78638448451536,26.78638448451536,1.017159778009603,-0.001353787835804754,26.78638448451536,1.017159778009603,-0.001353787835804754,26.78638448451536,1.017159778009603,-0.001353787835804754,26.78638448451536,-1.001353787835805,26.78638448451536,-1.001353787835805,26.78638448451536,1.001353787835805,-1.001353787835805,1.017159778009603,-0.001353787835804754,-0.001353787835804754,26.78638448451536,26.78638448451536,1.017159778009603,1.017159778009603,-0.001353787835804754,26.78638448451536,-1.001353787835805,26.78638448451536,26.78638448451536,1.017159778009603,26.78638448451536,1.017159778009603,-1.001353787835805,25.79158514870341,25.79158514870341,-0.001353787835804754,-0.001353787835804754,26.78638448451536,-1.001353787835805,-1.001353787835805,1.017159778009603,-1.001353787835805,-0.001353787835804754,26.78638448451536,25.79158514870341,1.017159778009603,-0.01060532598574571,-1.002190474688964,1.010605325985746,25.79158514870341,1.010605325985746,25.79158514870341,1.002190474688964,25.79158514870341,-1.001353787835805,26.78638448451536,1.001353787835805,25.79158514870341,-1.002190474688964,25.79158514870341,1.001353787835805
24.9,26.88809251554571,1.016994668676685,-0.9926407699248574,25.89264076992504,1.010503282797042,1.016994668676685,-0.001943131500316664,-0.01050328279704238,1.010503282797042,-0.001200921221583107,1.016994668676685,-0.001943131500316664,0.00649138587964293,-0.0007422102787335572,0,-0.001943131500316664,-0.001943131500316664,0,26.88809251554571,1.016994668676685,-0.01050328279704238,0,0,-1.0031440527219,-0.0007422102787335572,4.213809063842762e-05,0.9954517456206737,1.001943131500317,0.9954517456206737,0.00649138587964293,0.00649138587964293,-0.001200921221583107,-0.001943131500316664,26.88809251554571,1.001943131500317,26.88809251554571,1.001943131500317,26.88809251554571,26.88809251554571,1.016994668676685,-0.001943131500316664,26.88809251554571,1.016994668676685,-0.001943131500316664,26.88809251554571,1.016994668676685,-0.001943131500316664,26.88809251554571,-1.001943131500317,26.88809251554571,-1.001943131500317,26.88809251554571,1.001943131500317,-1.001943131500317,1.016994668676685,-0.001943131500316664,-0.001943131500316664,26.88809251554571,26.88809251554571,1.016994668676685,1.016994668676685,-0.001943131500316664,26.88809251554571,-1.001943131500317,26.88809251554571,26.88809251554571,1.016994668676685,26.88809251554571,1.016994668676685,-1.001943131500317,25.89264076992504,25.89264076992504,-0.001943131500316664,-0.001943131500316664,26.88809251554571,-1.001943131500317,-1.001943131500317,1.016994668676685,-1.001943131500317,-0.001943131500316664,26.88809251554571,25.89264076992504,1.016994668676685,-0.01050328279704238,-1.0031440527219,1.010503282797042,25.89264076992504,1.010503282797042,25.89264076992504,1.0031440527219,25.89264076992504,-1.001943131500317,26.88809251554571,1.001943131500317,25.89264076992504,-1.0031440527219,25.89264076992504,1.001943131500317
25,26.98978105817023,1.016772074353016,-0.9936843466496931,25.99368434664988,1.010365711925453,1.016772074353016,-0.002503073947907719,-0.01036571192545321,1.010365711925453,-0.001546984627238679,1.016772074353016,-0.002503073947907719,0.006406362427563206,-0.0009560893206690402,0,-0.002503073947907719,-0.002503073947907719,0,26.98978105817023,1.016772074353016,-0.01036571192545321,0,0,-1.004050058575146,-0.0009560893206690402,4.104147955329353e-05,0.9960967115203445,1.002503073947908,0.9960967115203445,0.006406362427563206,0.006406362427563206,-0.001546984627238679,-0.002503073947907719,26.98978105817023,1.002503073947908,26.98978105817023,1.002503073947908,26.98978105817023,26.98978105817023,1.016772074353016,-0.002503073947907719,26.98978105817023,1.016772074353016,-0.002503073947907719,26.98978105817023,1.016772074353016,-0.002503073947907719,26.98978105817023,-1.002503073947908,26.98978105817023,-1.002503073947908,26.98978105817023,1.002503073947908,-1.002503073947908,1.016772074353016,-0.002503073947907719,-0.002503073947907719,26.98978105817023,26.98978105817023,1.016772074353016,1.016772074353016,-0.002503073947907719,26.98978105817023,-1.002503073947908,26.98978105817023,26.98978105817023,1.016772074353016,26.98978105817023,1.016772074353016,-1.002503073947908,25.99368434664988,25.99368434664988,-0.002503073947907719,-0.002503073947907719,26.98978105817023,-1.002503073947908,-1.002503073947908,1.016772074353016,-1.002503073947908,-0.002503073947907719,26.98978105817023,25.99368434664988,1.016772074353016,-0.01036571192545321,-1.004050058575146,1.010365711925453,25.99368434664988,1.010365711925453,25.99368434664988,1.004050058575146,25.99368434664988,-1.002503073947908,26.98978105817023,1.002503073947908,25.99368434664988,-1.004050058575146,25.99368434664988,1.002503073947908
25.1,27.09144451256749,1.016494983721287,-0.9947124180014355,26.09471241800163,1.0101944604731,1.016494983721287,-0.003032617814047622,-0.01019446047309969,1.0101944604731,-0.00187426066048757,1.016494983721287,-0.003032617814047622,0.006300523248186973,-0.001158357153560052,0,-0.003032617814047622,-0.003032617814047622,0,27.09144451256749,1.016494983721287,-0.01019446047309969,0,0,-1.004906878474535,-0.001158357153560052,3.969659320094453e-05,0.9967320945658606,1.003032617814048,0.9967320945658606,0.006300523248186973,0.006300523248186973,-0.00187426066048757,-0.003032617814047622,27.09144451256749,1.003032617814048,27.09144451256749,1.003032617814048,27.09144451256749,27.09144451256749,1.016494983721287,-0.003032617814047622,27.09144451256749,1.016494983721287,-0.003032617814047622,27.09144451256749,1.016494983721287,-0.003032617814047622,27.09144451256749,-1.003032617814048,27.09144451256749,-1.003032617814048,27.09144451256749,1.003032617814048,-1.003032617814048,1.016494983721287,-0.003032617814047622,-0.003032617814047622,27.09144451256749,27.09144451256749,1.016494983721287,1.016494983721287,-0.003032617814047622,27.09144451256749,-1.003032617814048,27.09144451256749,27.09144451256749,1.016494983721287,27.09144451256749,1.016494983721287,-1.003032617814048,26.09471241800163,26.09471241800163,-0.003032617814047622,-0.003032617814047622,27.09144451256749,-1.003032617814048,-1.003032617814048,1.016494983721287,-1.003032617814048,-0.003032617814047622,27.09144451256749,26.09471241800163,1.016494983721287,-0.01019446047309969,-1.004906878474535,1.0101944604731,26.09471241800163,1.0101944604731,26.09471241800163,1.004906878474535,26.09471241800163,-1.003032617814048,27.09144451256749,1.003032617814048,26.09471241800163,-1.004906878474535,26.09471241800163,1.003032617814048
25.2,27.19307757087028,1.016166492689262,-0.9957217035245088,26.19572170352469,1.009991441845001,1.016166492689262,-0.00353091818984419,-0.00999144184500067,1.009991441845001,-0.002182227179665208,1.016166492689262,-0.00353091818984419,0.006175050844261509,-0.001348691010178982,0,-0.00353091818984419,-0.00353091818984419,0,27.19307757087028,1.016166492689262,-0.00999144184500067,0,0,-1.005713145369509,-0.001348691010178982,3.813125292921478e-05,0.9973558673455827,1.003530918189844,0.9973558673455827,0.006175050844261509,0.006175050844261509,-0.002182227179665208,-0.00353091818984419,27.19307757087028,1.003530918189844,27.19307757087028,1.003530918189844,27.19307757087028,27.19307757087028,1.016166492689262,-0.00353091818984419,27.19307757087028,1.016166492689262,-0.00353091818984419,27.19307757087028,1.016166492689262,-0.00353091818984419,27.19307757087028,-1.003530918189844,27.19307757087028,-1.003530918189844,27.19307757087028,1.003530918189844,-1.003530918189844,1.016166492689262,-0.00353091818984419,-0.00353091818984419,27.19307757087028,27.19307757087028,1.016166492689262,1.016166492689262,-0.00353091818984419,27.19307757087028,-1.003530918189844,27.19307757087028,27.19307757087028,1.016166492689262,27.19307757087028,1.016166492689262,-1.003530918189844,26.19572170352469,26.19572170352469,-0.00353091818984419,-0.00353091818984419,27.19307757087028,-1.003530918189844,-1.003530918189844,1.016166492689262,-1.003530918189844,-0.00353091818984419,27.19307757087028,26.19572170352469,1.016166492689262,-0.00999144184500067,-1.005713145369509,1.009991441845001,26.19572170352469,1.009991441845001,26.19572170352469,1.005713145369509,26.19572170352469,-1.003530918189844,27.19307757087028,1.003530918189844,26.19572170352469,-1.005713145369509,26.19572170352469,1.003530918189844
25.3,27.29467530193353,1.015789760638073,-0.9967091556111419,26.29670915561134,1.009758608635203,1.015789760638073,-0.003997298325065346,-0.009758608635202615,1.009758608635203,-0.002470465921279308,1.015789760638073,-0.003997298325065346,0.006031152002870188,-0.001526832403786038,0,-0.003997298325065346,-0.003997298325065346,0,27.29467530193353,1.015789760638073,-0.009758608635202615,0,0,-1.006467764246345,-0.001526832403786038,3.637479448172508e-05,0.9979661463221952,1.003997298325065,0.9979661463221952,0.006031152002870188,0.006031152002870188,-0.002470465921279308,-0.003997298325065346,27.29467530193353,1.003997298325065,27.29467530193353,1.003997298325065,27.29467530193353,27.29467530193353,1.015789760638073,-0.003997298325065346,27.29467530193353,1.015789760638073,-0.003997298325065346,27.29467530193353,1.015789760638073,-0.003997298325065346,27.29467530193353,-1.003997298325065,27.29467530193353,-1.003997298325065,27.29467530193353,1.003997298325065,-1.003997298325065,1.015789760638073,-0.003997298325065346,-0.003997298325065346,27.29467530193353,27.29467530193353,1.015789760638073,1.015789760638073,-0.003997298325065346,27.29467530193353,-1.003997298325065,27.29467530193353,27.29467530193353,1.015789760638073,27.29467530193353,1.015789760638073,-1.003997298325065,26.29670915561134,26.29670915561134,-0.003997298325065346,-0.003997298325065346,27.29467530193353,-1.003997298325065,-1.003997298325065,1.015789760638073,-1.003997298325065,-0.003997298325065346,27.29467530193353,26.29670915561134,1.015789760638073,-0.009758608635202615,-1.006467764246345,1.009758608635203,26.29670915561134,1.009758608635203,26.29670915561134,1.006467764246345,26.29670915561134,-1.003997298325065,27.29467530193353,1.003997298325065,26.29670915561134,-1.006467764246345,26.29670915561134,1.003997298325065
25.4,27.39623312044951,1.015368016418151,-0.9976719403859255,26.39767194038611,1.009497956386801,1.015368016418151,-0.004431240094744604,-0.009497956386800732,1.009497956386801,-0.002738656677981677,1.015368016418151,-0.004431240094744604,0.005870060031350599,-0.001692583416762927,0,-0.004431240094744604,-0.004431240094744604,0,27.39623312044951,1.015368016418151,-0.009497956386800732,0,0,-1.007169896772726,-0.001692583416762927,3.445760477165979e-05,0.998561180063394,1.004431240094745,0.998561180063394,0.005870060031350599,0.005870060031350599,-0.002738656677981677,-0.004431240094744604,27.39623312044951,1.004431240094745,27.39623312044951,1.004431240094745,27.39623312044951,27.39623312044951,1.015368016418151,-0.004431240094744604,27.39623312044951,1.015368016418151,-0.004431240094744604,27.39623312044951,1.015368016418151,-0.004431240094744604,27.39623312044951,-1.004431240094745,27.39623312044951,-1.004431240094745,27.39623312044951,1.004431240094745,-1.004431240094745,1.015368016418151,-0.004431240094744604,-0.004431240094744604,27.39623312044951,27.39623312044951,1.015368016418151,1.015368016418151,-0.004431240094744604,27.39623312044951,-1.004431240094745,27.39623312044951,27.39623312044951,1.015368016418151,27.39623312044951,1.015368016418151,-1.004431240094745,26.39767194038611,26.39767194038611,-0.004431240094744604,-0.004431240094744604,27.39623312044951,-1.004431240094745,-1.004431240094745,1.015368016418151,-1.004431240094745,-0.004431240094744604,27.39623312044951,26.39767194038611,1.015368016418151,-0.009497956386800732,-1.007169896772726,1.009497956386801,26.39767194038611,1.009497956386801,26.39767194038611,1.007169896772726,26.39767194038611,-1.004431240094745,27.39623312044951,1.004431240094745,26.39767194038611,-1.007169896772726,26.39767194038611,1.004431240094745
25.5,27.49774681739114,1.014904537965109,-0.9986074565277651,26.49860745652795,1.009211510980229,1.014904537965109,-0.004832387848062503,-0.009211510980228876,1.009211510980229,-0.002986579659931543,1.014904537965109,-0.004832387848062503,0.005693026984880056,-0.00184580818813096,0,-0.004832387848062503,-0.004832387848062503,0,27.49774681739114,1.014904537965109,-0.009211510980228876,0,0,-1.007818967507994,-0.00184580818813096,3.24105562505725e-05,0.9991393608631824,1.004832387848063,0.9991393608631824,0.005693026984880056,0.005693026984880056,-0.002986579659931543,-0.004832387848062503,27.49774681739114,1.004832387848063,27.49774681739114,1.004832387848063,27.49774681739114,27.49774681739114,1.014904537965109,-0.004832387848062503,27.49774681739114,1.014904537965109,-0.004832387848062503,27.49774681739114,1.014904537965109,-0.004832387848062503,27.49774681739114,-1.004832387848063,27.49774681739114,-1.004832387848063,27.49774681739114,1.004832387848063,-1.004832387848063,1.014904537965109,-0.004832387848062503,-0.004832387848062503,27.49774681739114,27.49774681739114,1.014904537965109,1.014904537965109,-0.004832387848062503,27.49774681739114,-1.004832387848063,27.49774681739114,27.49774681739114,1.014904537965109,27.49774681739114,1.014904537965109,-1.004832387848063,26.49860745652795,26.49860745652795,-0.004832387848062503,-0.004832387848062503,27.49774681739114,-1.004832387848063,-1.004832387848063,1.014904537965109,-1.004832387848063,-0.004832387848062503,27.49774681739114,26.49860745652795,1.014904537965109,-0.009211510980228876,-1.007818967507994,1.009211510980229,26.49860745652795,1.009211510980229,26.49860745652795,1.007818967507994,26.49860745652795,-1.004832387848063,27.49774681739114,1.004832387848063,26.49860745652795,-1.007818967507994,26.49860745652795,1.004832387848063
25.6,27.59921207355255,1.014402623195498,-0.9995130346220459,26.59951303462224,1.008901310626136,1.014402623195498,-0.005200351499678124,-0.008901310626136194,1.008901310626136,-0.003213993748504063,1.014402623195498,-0.005200351499678124,0.005501312569361705,-0.001986357751174062,0,-0.005200351499678124,-0.005200351499678124,0,27.59921207355255,1.014402623195498,-0.008901310626136194,0,0,-1.008414345248182,-0.001986357751174062,3.026443998581708e-05,0.9996990389303164,1.005200351499678,0.9996990389303164,0.005501312569361705,0.005501312569361705,-0.003213993748504063,-0.005200351499678124,27.59921207355255,1.005200351499678,27.59921207355255,1.005200351499678,27.59921207355255,27.59921207355255,1.014402623195498,-0.005200351499678124,27.59921207355255,1.014402623195498,-0.005200351499678124,27.59921207355255,1.014402623195498,-0.005200351499678124,27.59921207355255,-1.005200351499678,27.59921207355255,-1.005200351499678,27.59921207355255,1.005200351499678,-1.005200351499678,1.014402623195498,-0.005200351499678124,-0.005200351499678124,27.59921207355255,27.59921207355255,1.014402623195498,1.014402623195498,-0.005200351499678124,27.59921207355255,-1.005200351499678,27.59921207355255,27.59921207355255,1.014402623195498,27.59921207355255,1.014402623195498,-1.005200351499678,26.59951303462224,26.59951303462224,-0.005200351499678124,-0.005200351499678124,27.59921207355255,-1.005200351499678,-1.005200351499678,1.014402623195498,-1.005200351499678,-0.005200351499678124,27.59921207355255,26.59951303462224,1.014402623195498,-0.008901310626136194,-1.008414345248182,1.008901310626136,26.59951303462224,1.008901310626136,26.59951303462224,1.008414345248182,26.59951303462224,-1.005200351499678,27.59921207355255,1.005200351499678,26.59951303462224,-1.008414345248182,26.59951303462224,1.005200351499678
25.7,27.70062518180904,1.013865594592076,-1.000386383540935,26.70038638354112,1.008569408727068,1.013865594592076,-0.005534984132926191,-0.008569408727068462,1.008569408727068,-0.003420808135077724,1.013865594592076,-0.005534984132926191,0.005296185865007352,-0.002114175997848466,0,-0.005534984132926191,-0.005534984132926191,0,27.70062518180904,1.013865594592076,-0.008569408727068462,0,0,-1.008955792268004,-0.002114175997848466,2.804958471670368e-05,1.000238798267919,1.005534984132926,1.000238798267919,0.005296185865007352,0.005296185865007352,-0.003420808135077724,-0.005534984132926191,27.70062518180904,1.005534984132926,27.70062518180904,1.005534984132926,27.70062518180904,27.70062518180904,1.013865594592076,-0.005534984132926191,27.70062518180904,1.013865594592076,-0.005534984132926191,27.70062518180904,1.013865594592076,-0.005534984132926191,27.70062518180904,-1.005534984132926,27.70062518180904,-1.005534984132926,27.70062518180904,1.005534984132926,-1.005534984132926,1.013865594592076,-0.005534984132926191,-0.005534984132926191,27.70062518180904,27.70062518180904,1.013865594592076,1.013865594592076,-0.005534984132926191,27.70062518180904,-1.005534984132926,27.70062518180904,27.70062518180904,1.013865594592076,27.70062518180904,1.013865594592076,-1.005534984132926,26.70038638354112,26.70038638354112,-0.005534984132926191,-0.005534984132926191,27.70062518180904,-1.005534984132926,-1.005534984132926,1.013865594592076,-1.005534984132926,-0.005534984132926191,27.70062518180904,26.70038638354112,1.013865594592076,-0.008569408727068462,-1.008955792268004,1.008569408727068,26.70038638354112,1.008569408727068,26.70038638354112,1.008955792268004,26.70038638354112,-1.005534984132926,27.70062518180904,1.005534984132926,26.70038638354112,-1.008955792268004,26.70038638354112,1.005534984132926
